SW164UU,51.40277541,-0.122583135
SE254EJ,51.4027798,-0.070263809
SW164NT,51.40278572,-0.124911835
SW164RE,51.40280027,-0.117406287
SE254EU,51.40280155,-0.069400249
SW209BY,51.40280177,-0.215789556
SW209LW,51.40283304,-0.234478607
SE256RX,51.40286091,-0.086176177
SE207XL,51.40288259,-0.066679503
SE256TU,51.40291914,-0.087539599
SE207XG,51.40293705,-0.06344228
SE207YB,51.40294108,-0.058251847
SE207XW,51.40294172,-0.062636945
SW209DZ,51.40294555,-0.228824053
SW209DA,51.40294866,-0.214806191
SE254DH,51.4029574,-0.07285865
SW209BA,51.40297022,-0.232244865
SE256UF,51.4030063,-0.082417597
SW209JT,51.40302394,-0.206191308
SE207YW,51.40305223,-0.060619426
SW164DR,51.40306414,-0.118718172
SW164DS,51.40306414,-0.118718172
SW164RD,51.40308278,-0.117639102
SE254BY,51.4030858,-0.079035567
SE207XH,51.40310365,-0.065361828
SW209BZ,51.40310627,-0.214526886
SE254ET,51.4031182,-0.068969967
SE207XJ,51.40312025,-0.066367553
SE254BZ,51.40312178,-0.078487715
SE254DQ,51.40312531,-0.072679062
SE256UJ,51.40315027,-0.082972297
SW164UZ,51.40315702,-0.120022705
SE256BY,51.4031682,-0.080771791
SW193EP,51.40320708,-0.195861249
SE207YJ,51.40323048,-0.059979273
SE254AQ,51.40325747,-0.074154391
SE256SR,51.40326521,-0.08505223
SW200JL,51.4032812,-0.239162709
SW193ER,51.4033139,-0.19637463
SE256SS,51.40335279,-0.08435845
SW164NP,51.40337196,-0.12389581
SW209LA,51.40338508,-0.209225172
SE256UQ,51.40339954,-0.082818097
SW164RB,51.40340904,-0.11667679
SE207XQ,51.40341319,-0.065046835
SE254BU,51.40342948,-0.078057868
SW164RA,51.40343336,-0.114274747
SW209AU,51.4034538,-0.2321112
SE256SB,51.40347013,-0.086035723
SE256SW,51.40347013,-0.086035723
SW164NR,51.40347055,-0.124998844
SW193JY,51.40347139,-0.199013871
SE207YH,51.40349675,-0.059766718
SW164QU,51.40350102,-0.117923857
SW209DP,51.40353723,-0.229893872
SE256AH,51.40355702,-0.080352939
SW193DX,51.40358219,-0.198031854
SW193DY,51.40358234,-0.197456752
SE254BX,51.40361207,-0.077676394
SW164UT,51.40362133,-0.122059655
SW164RQ,51.40363324,-0.112167398
SW164DP,51.40363561,-0.119025404
SW209AT,51.40364872,-0.233110099
SE254DJ,51.40365031,-0.071794329
SE254AH,51.40365405,-0.07475597
SE256UH,51.40365728,-0.083181137
SW164NY,51.40369632,-0.126182948
SW164UX,51.40369807,-0.12123699
SE256UG,51.40370725,-0.082388276
SW164QZ,51.40372394,-0.114449703
SW193JZ,51.40374152,-0.19962149
SW209LB,51.40375644,-0.211165999
SE207XR,51.40377143,-0.06114973
SW164JE,51.40377933,-0.129126963
SW164RX,51.4037833,-0.118142309
SW164RH,51.40379203,-0.112534677
SW209LN,51.40379781,-0.235246588
SW164NZ,51.4038292,-0.127744677
SE207XE,51.40384665,-0.064611584
SW164JH,51.40386132,-0.129756232
SE256SG,51.4038786,-0.087370173
SW193LS,51.40389959,-0.205236886
SE207YA,51.40391595,-0.056844666
SE254AJ,51.40391961,-0.075046749
SW193DN,51.40392392,-0.193360105
SE207YQ,51.40393256,-0.059475094
SE254ED,51.40396719,-0.073563843
SW164NJ,51.40396764,-0.123468858
SE254BN,51.40399356,-0.076812109
SW209JU,51.40402402,-0.208078767
SE254AR,51.40402981,-0.0751859
SW164JG,51.4040417,-0.130352736
SE207XA,51.40404768,-0.061540625
SW164SE,51.40406697,-0.119007704
SW164QX,51.40407108,-0.117023412
SW193LD,51.40407622,-0.204439205
SW193DL,51.40410357,-0.192763544
SE207UL,51.40410787,-0.067907453
SW164JQ,51.40414051,-0.130909436
SE207XB,51.40414459,-0.064138915
SE207UN,51.40414478,-0.068509766
SW209AS,51.40415401,-0.230243873
SW164QY,51.40416062,-0.114762429
SE254AP,51.40416815,-0.075395758
SW164UY,51.40417275,-0.119995428
SW164TS,51.40418451,-0.135364734
SE256SD,51.40419213,-0.083992686
SE256AJ,51.40420707,-0.081058987
